X,Y,vel,acc
-0.909825633047149,-564.383220740594,20,0
-0.112463003024459,-564.838492100127,20,0
0.684899720945396,-565.293763380498,20,0
1.48226254095789,-565.749034579843,20,0
2.27962545200717,-566.204305700026,20,0
3.07698845595587,-566.659576750361,20,0
3.87722832197323,-567.106273130514,20,0
4.6805378459394,-567.543820190243,20,0
5.48384746001102,-567.981367169879,20,0
6.28715716395527,-568.418914080598,20,0
7.09046695998404,-568.856460900046,20,0
7.89377684600186,-569.294007650577,20,0
8.70161083794665,-569.717386459932,20,0
9.5106228919467,-570.137076130137,20,0
10.3196350339567,-570.556765720248,20,0
11.1286472639767,-570.976455230266,20,0
11.9376595829381,-571.39614466019,20,0
12.747234120965,-571.813981030136,20,0
13.5617025259417,-572.215685720555,20,0
14.3761710139224,-572.617390340194,20,0
15.1906395889819,-573.019094870426,20,0
16.005108246929,-573.420799320564,20,0
16.8195769930026,-573.822503690608,20,0
17.6361949919956,-574.216736170463,20,0
18.4558720759815,-574.60033361055,20,0
19.2755492429715,-574.983930979855,20,0
20.0952264919179,-575.367528260686,20,0
20.914903822937,-575.751125460491,20,0
21.7345812380081,-576.134722580202,20,0
22.5578403850086,-576.505157280713,20,0
23.3824768069899,-576.870530790649,20,0
24.2071133089485,-577.235904220492,20,0
25.0317498919321,-577.601277559996,20,0
25.856386550935,-577.966650820337,20,0
26.681173461955,-578.331439190544,20,0
27.5105182959232,-578.678477710113,20,0
28.3398632059107,-579.025516140275,20,0
29.169208192965,-579.372554490343,20,0
29.9985532549908,-579.719592750072,20,0
30.8278983929195,-580.066630939953,20,0
31.6587653280003,-580.407371390611,20,0
32.4925663679605,-580.73596927058,20,0
33.3263674809132,-581.06456706021,20,0
34.1601686669746,-581.393164760433,20,0
34.9939699259121,-581.721762380563,20,0
35.8277712559793,-582.050359910354,20,0
36.6643088359851,-582.366885180585,20,0
37.5023124399595,-582.676942460239,20,0
38.3403161149472,-582.986999650486,20,0
39.1783198600169,-583.297056750394,20,0
40.0163236729568,-583.607113770209,20,0
40.8543275549309,-583.917170700617,20,0
41.6961238549557,-584.209324340336,20,0
42.5380751049379,-584.500746699981,20,0
43.3800264229067,-584.792168980464,20,0
44.2219778049039,-585.083591160364,20,0
45.0639292519772,-585.375013270415,20,0
45.9068787869765,-585.661372890696,20,0
46.7525214980124,-585.934071780182,20,0
47.598164274008,-586.206770580262,20,0
48.4438071099576,-586.479469290003,20,0
49.2894500079565,-586.752167910337,20,0
50.1350929709151,-587.024866440333,20,0
50.9827276769793,-587.286657339893,20,0
51.8318046729546,-587.540549710393,20,0
52.6808817249257,-587.794441990554,20,0
53.5299588380149,-588.048334190622,20,0
54.3790360079147,-588.302226290107,20,0
55.2281132380012,-588.556118310429,20,0
56.0800156620098,-588.793211240321,20,0
56.9322686470114,-589.028219870292,20,0
57.78452168894,-589.26322840061,20,0
58.6367747859331,-589.498236849904,20,0
59.4890279369429,-589.733245210722,20,0
60.3418622319587,-589.964476800524,20,0
61.1970319029642,-590.180530279875,20,0
62.0522016249597,-590.39658367075,20,0
62.9073713989928,-590.612636970356,20,0
63.7625412240159,-590.828690189868,20,0
64.6177110979334,-591.044743300416,20,0
65.4742327289423,-591.251117430627,20,0
66.3320589949144,-591.448149960488,20,0
67.189885306987,-591.645182400011,20,0
68.0477116669063,-591.842214739881,20,0
68.9055380749051,-592.039246990345,20,0
69.7633645299356,-592.236279150471,20,0
70.6231516120024,-592.417694140226,20,0
71.4833735189168,-592.595645770431,20,0
72.3435954679735,-592.773597320542,20,0
73.2038174619665,-592.95154877007,20,0
74.0640394989168,-593.129500130191,20,0
74.9245349329431,-593.30500004068,20,0
75.7868907579686,-593.46381674055,20,0
76.6492466239724,-593.622633360326,20,0
77.5116025279276,-593.781449880451,20,0
78.3739584719297,-593.940266299993,20,0
79.2363144559786,-594.099082640372,20,0
80.0994896519696,-594.24950193055,20,0
80.9637171089416,-594.389135300182,20,0
81.8279446009547,-594.528768570162,20,0
82.6921721280087,-594.668401760049,20,0
83.5563996899873,-594.808034850284,20,0
84.4206272879383,-594.947667850181,20,0
85.2860570579069,-595.07293266058,20,0
86.1518932429608,-595.193340220489,20,0
87.0177294589812,-595.313747690059,20,0
87.8835657070158,-595.434155059978,20,0
88.7494019869482,-595.554562340491,20,0
89.615314940922,-595.673872040585,20,0
90.4824964359868,-595.775017260574,20,0
91.3496779579436,-595.87616237998,20,0
92.2168595079565,-595.977307409979,20,0
93.0840410849778,-596.078452350572,20,0
93.9512226899387,-596.179597190581,20,0
94.8188007539138,-596.273669280112,20,0
95.6870637889952,-596.355521290563,20,0
96.5553268479416,-596.437373210676,20,0
97.4235899299383,-596.519225040451,20,0
98.2918530339375,-596.601076770574,20,0
99.1601161640137,-596.682928400114,20,0
100.028931971989,-596.751717030071,20,0
100.898012417951,-596.814250940457,20,0
101.767092883005,-596.87678475026,20,0
102.636173365987,-596.939318470657,20,0
103.505253868992,-597.001852090471,20,0
104.374334390974,-597.064385619946,20,0
105.243960025953,-597.107856269926,20,0
106.11359350197,-597.151053050533,20,0
106.983226993005,-597.194249730557,20,0
107.852860499988,-597.237446320243,20,0
108.722494020942,-597.280642820522,20,0
109.59221276897,-597.318122089841,20,0
110.462134719943,-597.341968690045,20,0
111.332056678948,-597.365815199912,20,0
112.201978649944,-597.389661620371,20,0
113.071900632,-597.413507940248,20,0
113.941822622903,-597.437354170717,20,0
114.811759021017,-597.449487700127,20,0
115.681704823975,-597.453976780176,20,0
116.551650631009,-597.458465760574,20,0
117.421596445958,-597.462954650633,20,0
118.291542265913,-597.467443450354,20,0
119.16148809297,-597.471932150424,20,0
120.031213641982,-597.45871357061,20,0
120.900918653933,-597.443843769841,20,0
121.770623666001,-597.428973860107,20,0
122.64032868098,-597.41410387028,20,0
123.510033697006,-597.399233770557,20,0
124.379625350004,-597.380021980032,20,0
125.248825000017,-597.345797900111,20,0
126.118024650961,-597.311573720537,20,0
126.987224297947,-597.277349450626,20,0
127.856423944002,-597.243125080131,20,0
128.725623587961,-597.20890062023,20,0
129.594412217964,-597.164347670041,20,0
130.462842097972,-597.11077963002,20,0
131.331271970994,-597.057211490348,20,0
132.199701837963,-597.003643260337,20,0
133.068131698994,-596.950074939989,20,0
133.936561552924,-596.896506519988,20,0
134.804119221983,-596.826634219848,20,0
135.671515146969,-596.753738510422,20,0
136.538911061944,-596.680842710659,20,0
137.406306964927,-596.607946820557,20,0
138.273702858947,-596.535050829873,20,0
139.140899934922,-596.459197370336,20,0
140.006998052006,-596.36699626036,20,0
140.873096155934,-596.274795070291,20,0
141.739194243914,-596.18259378057,20,0
142.605292317923,-596.090392390266,20,0
143.471390377963,-595.998190910555,20,0
144.336765876971,-595.897067710757,20,0
145.201302703936,-595.785589160398,20,0
146.065839512972,-595.674110520631,20,0
146.930376302917,-595.562631780282,20,0
147.794913074002,-595.451152950525,20,0
148.659449825995,-595.339674020186,20,0
149.522577503929,-595.213331039995,20,0
150.385290044011,-595.082608950324,20,0
151.248002561973,-594.951886770316,20,0
152.110715053976,-594.821164499968,20,0
152.973427525954,-594.69044212997,20,0
153.835968752974,-594.558143900707,20,0
154.696594590903,-594.408218130469,20,0
155.557220401941,-594.258292269893,20,0
156.417846184922,-594.10836631991,20,0
157.278471939964,-593.958440270275,20,0
158.139097667998,-593.808514130302,20,0
158.99880356295,-593.651084260084,20,0
159.857080866932,-593.482000320219,20,0
160.715358139016,-593.312916290015,20,0
161.573635380948,-593.143832170405,20,0
162.431912590982,-592.974747950211,20,0
163.290189769934,-592.805663649924,20,0
164.146636919002,-592.623180069961,20,0
165.002304596012,-592.434989389963,20,0
165.857972238911,-592.246798629872,20,0
166.713639845955,-592.05860777013,20,0
167.56930741691,-591.870416820049,20,0
168.42494360893,-591.68201771006,20,0
169.277741400991,-591.474777639844,20,0
170.130539154983,-591.267537469976,20,0
170.983336867997,-591.060297220014,20,0
171.836134542013,-590.853056860156,20,0
172.68893217796,-590.645816420205,20,0
173.540726755979,-590.43249007035,20,0
174.390395201975,-590.206263540313,20,0
175.240063603967,-589.980036919937,20,0
176.089731963933,-589.753810210153,20,0
176.939400278963,-589.527583410032,20,0
177.789068551967,-589.301356510259,20,0
178.636602059007,-589.063208630309,20,0
179.482882685959,-588.818064460531,20,0
180.329163264949,-588.572920200415,20,0
181.175443797954,-588.327775849961,20,0
182.021724281949,-588.0826314101,20,0
182.868004718912,-587.837486870587,20,0
183.710859608953,-587.5746342903,20,0
184.553494974971,-587.310647049919,20,0
185.396130287903,-587.04665972013,20,0
186.23876555101,-586.782672300004,20,0
187.081400759984,-586.51868479047,20,0
187.923063118011,-586.250018710271,20,0
188.761797789019,-585.9672727203,20,0
189.600532404962,-585.68452663999,20,0
190.439266967005,-585.401780480519,20,0
191.278001472936,-585.119034220465,20,0
192.11673592194,-584.836287870072,20,0
192.953096717014,-584.542883180082,20,0
193.787585167913,-584.241071220487,20,0
194.622073558974,-583.939259179868,20,0
195.456561891944,-583.637447040528,20,0
196.291050166939,-583.335634820163,20,0
197.124189082999,-583.028138319962,20,0
197.954406686942,-582.708335400559,20,0
198.784624227905,-582.388532400131,20,0
199.614841706934,-582.068729300052,20,0
200.445059122983,-581.748926110566,20,0
201.274948023958,-581.42781846039,20,0
202.100658108946,-581.090115739964,20,0
202.926368126995,-580.752412930131,20,0
203.75207807892,-580.414710040204,20,0
204.577787966002,-580.077007059939,20,0
205.40349778696,-579.739303990267,20,0
206.225272186915,-579.38682796061,20,0
207.046239294927,-579.031321629882,20,0
207.867206332972,-578.675815200433,20,0
208.688173300005,-578.320308680646,20,0
209.509140198003,-577.964802079834,20,0
210.327187204966,-577.598909590393,20,0
211.143177366001,-577.225701060146,20,0
211.959167452995,-576.852492440492,20,0
212.775157467928,-576.479283730499,20,0
213.591147408937,-576.106074940413,20,0
214.405347243999,-575.726819780655,20,0
215.216127841966,-575.336015440524,20,0
216.026908362983,-574.945211020298,20,0
216.83768880798,-574.554406510666,20,0
217.648469176958,-574.163601920009,20,0
218.458702455973,-573.771039250307,20,0
219.26404236001,-573.362750519998,20,0
220.069382183952,-572.954461690039,20,0
220.874721927918,-572.546172779985,20,0
221.680061594932,-572.137883789837,20,0
222.485401179991,-571.729594710283,20,0
223.28587895399,-571.306413410231,20,0
224.085548501927,-570.880756570026,20,0
224.885217967909,-570.455099650659,20,0
225.684887349955,-570.029442650266,20,0
226.484556650976,-569.603785560466,20,0
227.280602329993,-569.167532530613,20,0
228.074373638956,-568.724629010074,20,0
228.868144862936,-568.281725410372,20,0
229.661916001933,-567.838821730576,20,0
230.455687055015,-567.395917970687,20,0
231.247184117907,-566.946657380089,20,0
232.03483090899,-566.486633450724,20,0
232.822477611015,-566.02660943009,20,0
233.610124223982,-565.566585330293,20,0
234.397770748939,-565.106561140157,20,0
235.184603144997,-564.644358510152,20,0
235.965900881914,-564.167345280759,20,0
236.747198527912,-563.690331980586,20,0
237.528496084968,-563.213318590075,20,0
238.30979354796,-562.736305120401,20,0
239.091090918984,-562.259291570634,20,0
239.86657164793,-561.767360719852,20,0
240.641297515016,-561.273494110443,20,0
241.416023287922,-560.779627410695,20,0
242.190748966997,-560.285760640167,20,0
242.965474552009,-559.791893790476,20,0
243.735839062952,-559.287296640687,20,0
244.503772301949,-558.77671749983,20,0
245.271705445019,-558.266138280742,20,0
246.039638488903,-557.755558970384,20,0
246.807571437908,-557.244979600422,20,0
247.572707019979,-556.72779041063,20,0
248.333628717926,-556.20064427983,20,0
249.094550314941,-555.673498069868,20,0
249.855471814983,-555.146351790056,20,0
250.616393214907,-554.619205440395,20,0
251.376187686925,-554.089499720372,20,0
252.129880929948,-553.545936880633,20,0
252.883574071922,-553.002373959869,20,0
253.637267111917,-552.458810970187,20,0
254.39096005098,-551.915247900411,20,0
255.144652887946,-551.371684759855,20,0
255.89155170694,-550.813277860172,20,0
256.637801539968,-550.253453180194,20,0
257.384051269968,-549.693628420122,20,0
258.130300896009,-549.133803590201,20,0
258.876550416928,-548.573978690431,20,0
259.617672658991,-548.00336974021,20,0
260.35626645491,-547.427442880347,20,0
261.094860145007,-546.851515940391,20,0
261.833453728002,-546.275588930584,20,0
262.572047205991,-545.699661849998,20,0
263.307284486946,-545.116934820078,20,0
264.038011697936,-544.525069950149,20,0
264.768738802988,-543.933205000125,20,0
265.499465797911,-543.341339990497,20,0
266.230192685965,-542.749474899843,20,0
266.959437226993,-542.154714980163,20,0
267.682089551934,-541.547080820426,20,0
268.404741768958,-540.939446580596,20,0
269.127393872943,-540.33181228023,20,0
269.850045869011,-539.724177910015,20,0
270.57269775297,-539.116543460637,20,0
271.287561931997,-538.494241280481,20,0
272.001933256979,-537.87101096008,20,0
272.716304471949,-537.247780580074,20,0
273.430675574928,-536.624550130218,20,0
274.145046565915,-536.001319610514,20,0
274.853500627913,-535.367336280644,20,0
275.559387426008,-534.728687540628,20,0
276.265274110949,-534.090038740076,20,0
276.971160681918,-533.45138987992,20,0
277.677047138917,-532.812740940601,20,0
278.378987543983,-532.167169750668,20,0
279.076188592939,-531.513284640387,20,0
279.773389530019,-530.859399470501,20,0
280.470590349985,-530.205514240079,20,0
281.167791054933,-529.551628940739,20,0
281.863114925916,-528.894564350136,20,0
282.551431485917,-528.225629270077,20,0
283.239747928921,-527.556694130413,20,0
283.928064254927,-526.887758930214,20,0
284.616380465915,-526.218823660165,20,0
285.304696558975,-525.549888330512,20,0
285.984221456922,-524.8665669607,20,0
286.663457199931,-524.182772530243,20,0
287.342692823964,-523.498978040181,20,0
288.021928329952,-522.815183490515,20,0
288.701163718011,-522.131388870068,20,0
289.373676026938,-521.436963500455,20,0
290.043639236945,-520.738507490605,20,0
290.713602327975,-520.040051430464,20,0
291.383565300959,-519.341595300473,20,0
292.053528152988,-518.643139100634,20,0
292.727789475932,-517.951475520618,20,0
293.406669977936,-517.267111330293,20,0
294.085550362943,-516.582747080363,20,0
294.764430630952,-515.898382760584,20,0
295.443310778937,-515.214018380269,20,0
296.122190808994,-514.52965394035,20,0
296.801070721005,-513.845289439894,20,0
297.47995051695,-513.160924870521,20,0
298.158830194967,-512.476560240611,20,0
298.837709752959,-511.792195550166,20,0
299.516589195002,-511.107830800116,20,0
300.195468517952,-510.423465980217,20,0
300.874347721925,-509.739101100713,20,0
301.553226810996,-509.054736160673,20,0
302.232105779927,-508.370371149853,20,0
302.910984631977,-507.686006080359,20,0
303.585417405004,-506.994612890296,20,0
304.255575999967,-506.296463290229,20,0
304.925734475953,-505.598313630559,20,0
305.595892831916,-504.900163920596,20,0
306.26605106995,-504.202014139853,20,0
306.936209187959,-503.503864300437,20,0
307.606367187924,-502.805714400485,20,0
308.27652506798,-502.107564439997,20,0
308.946682829992,-501.409414410591,20,0
309.616840471979,-500.711264329962,20,0
310.286997995921,-500.013114180416,20,0
310.957155399956,-499.314963980578,20,0
311.627312685014,-498.616813709959,20,0
312.297469850979,-497.918663380668,20,0
312.967626899015,-497.220512989908,20,0
313.637783827959,-496.522362540476,20,0
314.303161146003,-495.816894800402,20,0
314.964428975014,-495.105135720223,20,0
315.625696682953,-494.39337658044,20,0
316.286964270985,-493.68161738012,20,0
316.948231739923,-492.969858120196,20,0
317.609499087906,-492.258098800667,20,0
318.270766315982,-491.546339429915,20,0
318.932033424964,-490.834579990245,20,0
319.593300413922,-490.12282049004,20,0
320.254567282973,-489.41106093023,20,0
320.915834030951,-488.699301309884,20,0
321.577100658906,-487.987541629933,20,0
322.238367168,-487.275781890377,20,0
322.899633555906,-486.564022100531,20,0
323.560899824952,-485.852262239903,20,0
324.222165973973,-485.140502320603,20,0
324.878310845932,-484.421147710644,20,0
325.530521292938,-483.695958490484,20,0
326.182731618988,-482.970769210719,20,0
326.834941825015,-482.245579880662,20,0
327.48715190799,-481.520390480757,20,0
328.139361871988,-480.79520103056,20,0
328.791571714915,-480.070011520758,20,0
329.443781435955,-479.344821950421,20,0
330.095991038019,-478.619632330723,20,0
330.748200516915,-477.894442640245,20,0
331.400409875903,-477.169252900407,20,0
332.052619114984,-476.444063100033,20,0
332.704828231945,-475.718873240054,20,0
333.35703722795,-474.99368332047,20,0
334.009246103931,-474.268493340351,20,0
334.661454858957,-473.543303300627,20,0
335.28758294601,-472.782721480355,20,0
335.895838208962,-471.99788607005,20,0
336.504093349911,-471.213050600141,20,0
337.112348366994,-470.428215079941,20,0
337.720603261958,-469.64337951038,20,0
338.328858032008,-468.858543890528,20,0
338.937112680986,-468.073708220385,20,0
339.545367204933,-467.288872490637,20,0
340.153621605947,-466.504036719911,20,0
340.761875882978,-465.719200890511,20,0
341.370130038005,-464.934365009889,20,0
341.978384068934,-464.149529079907,20,0
342.586637977976,-463.36469309032,20,0
343.194891761988,-462.579857060686,20,0
343.803145423997,-461.795020970516,20,0
344.411398960976,-461.010184840299,20,0
345.019652375951,-460.225348650478,20,0
345.627905666945,-459.440512410365,20,0
346.236158836982,-458.655676119961,20,0
346.844411880942,-457.870839769952,20,0
347.452664803015,-457.086003379896,20,0
348.060917599942,-456.301166930236,20,0
348.669170275913,-455.516330430284,20,0
349.27742282697,-454.731493880041,20,0
349.885675256955,-453.946657280438,20,0
350.493927560979,-453.161820620298,20,0
351.102179743,-452.376983920112,20,0
351.710431800922,-451.592147160322,20,0
352.318683736958,-450.807310360484,20,0
352.926935547963,-450.02247350011,20,0
353.535187238012,-449.237636580132,20,0
354.143438802916,-448.452799620107,20,0
354.751690245001,-447.667962610722,20,0
355.359941562987,-446.883125539869,20,0
355.96819275897,-446.098288429901,20,0
356.576443830971,-445.313451260328,20,0
357.184694780968,-444.52861403022,20,0
357.792945605936,-443.743776760064,20,0
358.401196307968,-442.958939440548,20,0
359.00944688695,-442.174102060497,20,0
359.617697342997,-441.389264640398,20,0
360.225947675994,-440.604427160695,20,0
360.834197885008,-439.819589630701,20,0
361.442447969923,-439.03475204017,20,0
362.050697932951,-438.249914410524,20,0
362.658947771997,-437.465076730587,20,0
363.267197487992,-436.680238990113,20,0
363.875447080936,-435.89540120028,20,0
364.483696550946,-435.110563360155,20,0
365.091945895925,-434.32572547067,20,0
365.70019511797,-433.540887529962,20,0
366.308444218012,-432.756049539894,20,0
366.916693192907,-431.971211490221,20,0
367.52494204801,-431.186373390257,20,0
368.13319077692,-430.401535240002,20,0
368.741439383011,-429.616697040387,20,0
369.349687865935,-428.83185879048,20,0
369.957936225925,-428.047020490281,20,0
370.566184461932,-427.262182130478,20,0
371.174432575935,-426.477343730629,20,0
371.782680564909,-425.692505270243,20,0
372.390928431996,-424.907666760497,20,0
372.999176174984,-424.122828190215,20,0
373.607423794921,-423.337989579886,20,0
374.215671290993,-422.553150920197,20,0
374.823918665992,-421.768312199973,20,0
375.432165914914,-420.983473430388,20,0
376.040413041948,-420.198634610511,20,0
376.648660045001,-419.413795740344,20,0
377.256906925933,-418.628956819885,20,0
377.865153683,-417.844117840752,20,0
378.473400317016,-417.059278820641,20,0
379.081646826002,-416.274439739995,20,0
379.689893213916,-415.489600609988,20,0
380.298139476916,-414.704761430621,20,0
380.906385617913,-413.919922200032,20,0
381.514631634927,-413.135082909837,20,0
382.122877529007,-412.350243580528,20,0
382.731123298989,-411.565404190682,20,0
383.339368946967,-410.780564750545,20,0
383.947614469915,-409.995725260116,20,0
384.555859871907,-409.210885720328,20,0
385.164105148986,-408.426046130247,20,0
385.772350303014,-407.641206480563,20,0
386.380595332943,-406.8563667899,20,0
386.988840240985,-406.071527040564,20,0
387.597085024929,-405.286687240005,20,0
388.205329686985,-404.501847390085,20,0
388.813574224012,-403.717007480562,20,0
389.421818637988,-402.93216753006,20,0
390.030062928912,-402.147327530198,20,0
390.638307097019,-401.362487470731,20,0
391.246551139979,-400.577647360042,20,0
391.854795062914,-399.792807199992,20,0
392.463038860005,-399.007966980338,20,0
393.071282534976,-398.223126720637,20,0
393.679526085965,-397.438286410645,20,0
394.287769513903,-396.653446040116,20,0
394.896012817975,-395.868605620228,20,0
395.504256000975,-395.083765150048,20,0
396.112499058014,-394.298924630508,20,0
396.720741992933,-393.514084050432,20,0
397.328984803986,-392.729243430309,20,0
397.937227491988,-391.944402750581,20,0
398.545470056008,-391.159562029876,20,0
399.153712497908,-390.374721250497,20,0
399.76195481699,-389.589880410582,20,0
400.370197010925,-388.80503953062,20,0
400.978439082974,-388.020198600367,20,0
401.586681030924,-387.235357610509,20,0
402.194922855939,-386.450516570359,20,0
402.803164558951,-385.665675490163,20,0
403.411406137981,-384.880834350362,20,0
404.01964759198,-384.095993150026,20,0
404.627888923977,-383.311151910573,20,0
405.236130131991,-382.526310610585,20,0
405.844371218933,-381.74146927055,20,0
406.452612179914,-380.956627869979,20,0
407.060853019008,-380.171786420047,20,0
407.669093734003,-379.386944920756,20,0
408.277334326995,-378.602103359997,20,0
408.885574794957,-377.817261760123,20,0
409.493815141963,-377.032420100644,20,0
410.102055363008,-376.247578389943,20,0
410.710295462981,-375.462736629881,20,0
411.318535437924,-374.677894820459,20,0
411.926775289932,-373.893052960746,20,0
412.535015019006,-373.108211040497,20,0
413.14325462596,-372.323369080201,20,0
413.751494108001,-371.5385270603,20,0
414.35973346699,-370.753684990108,20,0
414.967972701998,-369.968842870556,20,0
415.576211815001,-369.184000700712,20,0
416.184450803907,-368.399158480577,20,0
416.792689670925,-367.614316199906,20,0
417.400928412913,-366.829473869875,20,0
418.009167033015,-366.044631490484,20,0
418.61740552797,-365.259789070114,20,0
419.225643901969,-364.474946579896,20,0
419.833882150939,-363.690104050562,20,0
420.442120277905,-362.905261470005,20,0
421.050358279957,-362.120418829843,20,0
421.658596160007,-361.335576140322,20,0
422.266833915957,-360.550733400509,20,0
422.875071548973,-359.765890610404,20,0
423.483309058007,-358.981047770008,20,0
424.091546445969,-358.196204870008,20,0
424.699783709017,-357.411361929961,20,0
425.308020849014,-356.626518930309,20,0
425.916257864912,-355.841675880365,20,0
426.524494757992,-355.05683278013,20,0
427.132731528953,-354.271989630535,20,0
427.740968175931,-353.487146420404,20,0
428.349204697996,-352.702303170226,20,0
428.957441098988,-351.917459860444,20,0
429.565677374951,-351.13261650037,20,0
430.17391352891,-350.347773090005,20,0
430.782149559003,-349.56292963028,20,0
431.390385465929,-348.778086120263,20,0
431.998621248989,-347.993242550641,20,0
432.606856908998,-347.208398930728,20,0
433.215092445957,-346.423555269837,20,0
433.823327858932,-345.638711550273,20,0
434.431563150953,-344.853867780417,20,0
435.039798317011,-344.069023950025,20,0
435.648033361998,-343.284180080518,20,0
436.256268280908,-342.499336150475,20,0
436.864503078978,-341.71449217014,20,0
437.472737752018,-340.92964815069,20,0
438.080972303986,-340.144804060459,20,0
438.689206730924,-339.359959930181,20,0
439.297441034927,-338.575115750544,20,0
439.905675214948,-337.79027151037,20,0
440.513909272966,-337.00542723015,20,0
441.122143205954,-336.220582890324,20,0
441.730377018917,-335.435738500208,20,0
442.338610704988,-334.650894060731,20,0
442.946844269987,-333.866049560718,20,0
443.555077709956,-333.081205020659,20,0
444.163311027922,-332.296360420063,20,0
444.771544221905,-331.511515780352,20,0
445.379777294933,-330.726671080105,20,0
445.988010240952,-329.941826320253,20,0
446.596243066015,-329.156981520355,20,0
